"timestamp","course.delivered","instructor.communicated","hear","interest","department","verbs","useful","gender","ethnicity","outside.barriers","inside.barriers","what.barriers","position"
2015-01-30,7,6,"Found it on the D-Lab website",7,"Env Sci, Policy, & Mgmt","I think you guys are the only ones on campus offering education in R, without taking a whole class. Thank you! ",5,"Male/Man","White",1,1,NA,NA
2015-01-30,6,5,"Found it on the D-Lab website",7,"Sociology",NA,6,NA,"Decline to state",NA,NA,NA,NA
2015-01-30,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-01-30,5,5,"Heard about it from a friend/colleague",5,"Env Sci, Policy, & Mgmt",NA,5,"Female/Woman","White",3,1,NA,NA
2015-01-30,6,6,"Email from the D-Lab mailing list",6,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2015-01-30,6,6,"Heard about it from a friend/colleague",6,"Env Sci, Policy, & Mgmt",NA,5,NA,"N/A",NA,NA,NA,NA
2015-01-30,7,7,"Email from the D-Lab mailing list",7,"City & Regional Planning",NA,7,"Male/Man","White",NA,NA,NA,NA
2015-01-30,7,5,"Email from the D-Lab mailing list",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2015-01-30,7,7,"Heard about it from a friend/colleague",NA,"Ag & Resource Econ & Pol",NA,7,"Male/Man","White",1,1,NA,NA
2015-01-30,6,7,"Email from the D-Lab mailing list",NA,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2015-01-30,6,6,"Email from the D-Lab mailing list",7,"Env Sci, Policy, & Mgmt",NA,7,"Female/Woman","Latino/Chicano",3,1,NA,NA
2015-01-29,7,7,"Email from the D-Lab mailing list",7,"Public Health",NA,7,"Female/Woman","White",2,1,NA,NA
2015-01-28,7,7,"Email from another mailing list",7,"African American Studies",NA,7,"Male/Man","White",1,1,NA,NA
2015-01-28,6,7,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2015-01-28,6,7,"Email from the D-Lab mailing list",7,"African American Studies","Instructor was great!",7,"Male/Man","White",1,1,NA,NA
2015-01-28,5,6,"Heard about it from a friend/colleague",7,"African American Studies",NA,6,"Female/Woman","International",2,1,NA,NA
2015-01-28,6,7,"Found it on the D-Lab website",7,"Public Policy","More appointments to attend SAS workshops!",7,"Male/Man","Asian American",1,1,NA,NA
2015-01-28,3,5,"Heard about it from a friend/colleague",7,"African American Studies","Immediate share of talk slides during talk (printed) + online post event",5,"Female/Woman","White, White Non-Hispanic",5,5,NA,NA
2015-01-28,6,7,"Email from the D-Lab mailing list",7,"African American Studies",NA,6,"Female/Woman","International",1,1,NA,NA
2015-01-28,7,7,"Heard about it from a friend/colleague",7,"African American Studies","High frequency data (TAQ, TV-ITCH, EBS, etc).",7,"Male/Man","White",1,1,NA,NA
2015-01-28,7,7,"Found it on the D-Lab website",7,"African American Studies",NA,7,"Male/Man","Asian American",1,1,"N/A",NA
2015-01-28,7,7,"Email from the D-Lab mailing list",7,"African American Studies",NA,7,"Female/Woman","White",2,2,NA,NA
2015-01-28,6,7,"Email from the D-Lab mailing list",7,"African American Studies",NA,6,"Male/Man","Indian",1,1,NA,NA
2015-01-28,7,7,"Heard about it from a friend/colleague",NA,NA,"Machine learning, more business Data Analyst, maybe have the webinars for other students",7,"Male/Man","Asian American",1,1,NA,NA
2015-01-28,7,7,"Don't remember",7,NA,NA,5,"Male/Man","Decline to state",3,2,NA,NA
2015-01-27,7,7,"Email from another mailing list",7,"African American Studies",NA,7,"Male/Man","White",4,1,NA,NA
2015-01-21,7,6,"Email from another mailing list",6,"Integrative Biology","The text analysis workshop probably ought to mention basic R as a prerequisite.",6,"Female/Woman","Asian American, White",4,2,NA,NA
2015-01-20,5,5,"Email from the D-Lab mailing list",7,NA,NA,6,NA,"White",3,1,NA,NA
2015-01-20,4,5,"Don't remember",7,NA,"BCE took up way to much time.  Perhaps an add on session before the intensive starts so that the intensive could be just about text analysis.  I walked away without the tools I hoped to have to work with my data.  I will plan to attend another one if it is offered again and think Nick did the best he could given the circumstances.  It would have been better for all of us to close our laptops and watch him then continue trying to set up BCE and not learn what we came to learn.  Great instructor, but the session was poorly organized.  A list of additional resources would be helpful to.  I would read books and articles had they been suggested.",2,NA,"Decline to state",3,1,NA,NA
2015-01-20,6,6,"Email from another mailing list",7,"Law",NA,6,"Male/Man","White",1,1,NA,NA
2015-01-20,7,7,"Heard about it from a friend/colleague",7,"Public Health","Great Training Please offer intermediate cause at some point",7,"Male/Man","White",1,1,"N/A",NA
2015-01-20,7,7,"Found it on the D-Lab website",7,"Public Health",NA,7,NA,"N/A",NA,NA,NA,NA
2015-01-20,7,7,"Email from the D-Lab mailing list",7,"Public Health",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-20,7,7,"Heard about it from a friend/colleague",7,"Public Policy",NA,7,"Female/Woman","African American/Black",1,1,NA,NA
2015-01-20,7,7,"Heard about it from a friend/colleague",7,"Public Policy",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-20,7,6,"Heard about it from a friend/colleague",7,"Public Policy",NA,7,"Female/Woman","White",3,1,NA,NA
2015-01-20,6,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-19,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2015-01-18,7,7,"Heard about it from a friend/colleague",7,"Public Policy","The exercises Pat had us do to apply our learning were particularly helpful and I appreciated the use of current real world data sets and examples. My only suggestion is to add a short break or two.",7,"Female/Woman","White",1,1,NA,NA
2015-01-17,5,6,"Heard about it from a friend/colleague",7,NA,"Pacing was a bit on the slower side, but the training was good overall.",6,"Male/Man","Decline to state",2,1,NA,NA
2015-01-17,7,6,"Heard about it from a friend/colleague",7,"Public Policy",NA,6,"Female/Woman","White",3,1,NA,NA
2015-01-16,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",1,1,NA,NA
2015-01-16,7,5,"Found it on the D-Lab website",7,"Psychology","Suggest make this training longer, time ran and lots of important stuff were not covered. 
Kai",7,"Male/Man","Asian American",1,1,NA,NA
2015-01-16,7,6,"Found it on the D-Lab website",7,"Neuroscience","I would suggest make this training 3 or at least 2.5 Hrs. Lots of useful content but the pace was a bit fast.
",7,"Male/Man","Asian American",1,1,NA,NA
2015-01-16,5,5,"Heard about it from a friend/colleague",7,"Biostatistics Grad Grp",NA,5,"Female/Woman","White",2,1,NA,NA
2015-01-16,7,7,"Found it on the D-Lab website",7,"Biostatistics Grad Grp",NA,7,"Male/Man","Asian American",1,1,NA,NA
2015-01-16,7,7,"Found it on the D-Lab website",7,"Public Health",NA,7,"Female/Woman","White",4,1,NA,NA
2015-01-16,6,6,"Found it on the D-Lab website",6,"Psychology","Better organized with the time and not so much with stuff in R. Too much overlap with the previous R class this week. Half of the class covered material that was already covered in the previous class! ",6,"Female/Woman","International",1,1,NA,NA
2015-01-16,7,7,"Email from the D-Lab mailing list",7,NA,"I love D-lab! It's really nice to not feel ""alone"" as a beginner. D-lab really reminds you it is never too late or embarrassing to learn. Chris is especially welcoming to questions and I liked the output files he gives us to use + learn from. Thank you!",7,"Female/Woman","White",1,1,NA,NA
2015-01-16,6,5,"Found it on the D-Lab website",6,NA,NA,6,NA,"N/A",NA,NA,NA,NA
2015-01-16,7,7,"Email from the D-Lab mailing list",7,NA,NA,6,"Male/Man","Asian American",3,1,NA,NA
2015-01-16,6,5,"Found it on the D-Lab website",7,"Linguistics",NA,7,"Female/Woman","White",4,1,NA,NA
2015-01-16,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","Latino/Chicano, Caribbean",1,1,NA,NA
2015-01-16,7,7,"Found it on the D-Lab website",7,"Public Policy",NA,7,"Male/Man","White",3,2,"Prior experience",NA
2015-01-16,4,4,"Found it on the D-Lab website",5,NA,"The workshop could have been more efficient had we were actually executing all the commands in R and trying to write some of them on our own.",2,"Female/Woman","White",5,2,NA,NA
2015-01-15,6,6,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",3,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","White",3,1,"Instructors",NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","White",3,1,NA,NA
2015-01-15,5,6,"Found it on the D-Lab website",7,NA,NA,5,"Male/Man","White",3,2,"Prior Preparation",NA
2015-01-15,7,6,"Email from the D-Lab mailing list",7,"Slavic Languages & Lit",NA,5,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",7,NA,NA,6,NA,"Decline to state",NA,NA,NA,NA
2015-01-15,5,5,"Found it on the D-Lab website",5,NA,"Far more useful than day 1. This should have been day 1, in fact could have been 10 times faster.",6,"Male/Man","White",1,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","White",NA,NA,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Male/Man","White",1,1,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,"Public Health","Too slow!",4,"Male/Man","White",1,1,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",6,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,"Public Policy",NA,6,"Male/Man","Asian American",2,1,NA,NA
2015-01-15,6,6,"Found it on the D-Lab website",7,NA,"Chris showed us very cool things, but my windows system requires some perl to run the packages he used, so I didn't learn that part. 

We covered 1/4 content in the hour and 1/2 content in 30 minutes. Maybe we need extend the course time to cover everything. ",5,"Female/Woman","International",1,1,NA,NA
2015-01-15,5,6,"Found it on the D-Lab website",6,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2015-01-15,5,6,"Email from another mailing list",5,"Linguistics",NA,6,"Female/Woman","White",3,2,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,"Energy & Resources Group","Great class, very useful",7,"Female/Woman","White",NA,NA,NA,NA
2015-01-15,6,7,"Email from another mailing list",6,"Linguistics","Memory management in R  :-(",6,"Female/Woman","White",1,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",6,"Public Health",NA,6,"Male/Man","White",1,1,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",5,NA,"The staff shouldn't detract from the materials. If you have to answer the phone thats fine. But have your conversation at a reasonable volume. Same with the people who came in for services. Do not interrupt the middle of class to hand out candy. You can wait until a break. For other people who pitch in help - it does very little good to present information from memory. Please model what you are discussing by using an actual visual program.",7,NA,"N/A",NA,NA,NA,NA
2015-01-15,4,5,"Email from the D-Lab mailing list",7,"Public Health",NA,6,"Female/Woman","White",1,1,NA,NA
2015-01-15,5,3,NA,6,NA,"It is better to structure class intro as if setting up a completely new system rather than BCE if in a course of multiple units. I've seen BCE Sail multiple times",5,"Male/Man","N/A",NA,NA,NA,NA
2015-01-15,5,6,"Email from home department",7,"Psychology",NA,5,"Female/Woman","Asian American",3,2,NA,NA
2015-01-15,4,3,"Found it on the D-Lab website",4,NA,"I think the earlier R sessions that were more hands-on (everyone is frantically trying to type the simple code themselves, as the instructor types it as well) is _way_ more helpful than just seeing an instructor going through a pre-prepared massive list of commands. 

That is, I'd prefer to be forced to DO 10 commands myself, than to just watch an instructor run 100 commands (and have no chance of doing those 100 myself.) If I wanted the 100 version, there are a million web resources I could use myself. The advantage to sitting in a classroom is to be forced to do everything with the instructor. So the instructor should only do what they can type during the session. (Basically, Clara's classes rocked.)",3,"Male/Man","White",NA,NA,NA,NA
2015-01-15,4,6,"Heard about it from a friend/colleague",6,NA,NA,4,NA,"N/A",NA,NA,NA,NA
2015-01-15,3,3,"Found it on the D-Lab website",5,NA,NA,3,NA,"N/A",NA,NA,NA,NA
2015-01-15,4,4,"Heard about it from a friend/colleague",6,"Energy & Resources Group","Some technical difficulties weren't resolved before class and lots of time was wasted getting set up. Wish there were more fundamentals rather than going through an existing notebook.",4,"Female/Woman","White",NA,NA,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",5,NA,"This was very useful and has definitely piqued my interest in learning and using R in my work. This is a great program! Thanks!",7,"Male/Man","White",1,1,NA,NA
2015-01-15,6,5,"Heard about it from a friend/colleague",5,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2015-01-15,5,5,"Found it on the D-Lab website",5,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2015-01-15,5,5,"Found it on the D-Lab website",6,"Psychology","She is super friendly and warm, but I did not learn much about how to use Python. The course just tried out the written scripts. I think the examples should be more general.",2,"Female/Woman","International",1,1,NA,NA
2015-01-15,5,5,"Heard about it from a friend/colleague",6,"Linguistics",NA,6,"Female/Woman","White",1,1,NA,NA
2015-01-15,1,3,"Email from the D-Lab mailing list",4,"Public Health","Wasted a huge amount of time fighting w/ non-python tech issues today - very frustrating! Would also like a better sense of how 4 day workshop is structured - not sure where we are going?",2,"Male/Man","White",1,1,NA,NA
2015-01-15,4,3,"Found it on the D-Lab website",4,NA,"It was frustrating to not get things, we could explore before hand. Frustrating that BCE was not ready to roll right off the bat.",3,"Male/Man","Pacific Islander",5,2,NA,NA
2015-01-15,5,5,"Found it on the D-Lab website",7,"Public Health","A bit slow getting started, but otherwise great",5,"Male/Man","White",1,1,NA,NA
2015-01-15,3,3,"Email from the D-Lab mailing list",5,NA,NA,4,"Female/Woman","Asian American, White",2,2,"Instructors and material used",NA
2015-01-15,4,5,"Heard about it from a friend/colleague",6,"Public Policy","Would have like more hands-on, applied coding rather than just clicking play and seeing output on iPython notebook.",4,"Male/Man","Asian American",2,1,NA,NA
2015-01-15,2,3,"Heard about it from a friend/colleague",4,NA,"If day 1 of an intensive training is an advanced overview instead of nuts & bolts (that do not require a million dependencies), then do not expect everyone to install and run themselves. Following along is fine, but please make nuts & bolts day 1. Simple logic operators. Instuctor showing great complicated examples is great, but that should only be a small portion. Also, not everyone needs to run all of the code themselves when they cannot possibly understand 90+% of it.",1,"Male/Man","White",1,1,NA,NA
2015-01-15,5,4,"Email from the D-Lab mailing list",7,"Public Policy",NA,7,"Male/Man","White",2,1,NA,NA
2015-01-15,7,6,"Found it on the D-Lab website",7,"Integrative Biology","more non-social science focused stuff :)",5,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",6,NA,"Great class!",6,"Female/Woman","International",2,2,"Learning materials",NA
2015-01-15,6,6,"Heard about it from a friend/colleague",6,"Biostatistics Grad Grp",NA,6,"Female/Woman","White",2,1,NA,NA
2015-01-15,6,7,"Don't remember",6,"Public Health",NA,5,"Female/Woman","White",1,1,NA,NA
2015-01-15,5,6,"Found it on the D-Lab website",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2015-01-15,5,6,"Heard about it from a friend/colleague",5,"Psychology",NA,5,"Female/Woman","White",2,1,"Instructors",NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,NA,"The R Script provided for this class was so helpful. Thanks!",7,"Female/Woman","Latino/Chicano, Caribbean",1,1,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",7,"Linguistics",NA,7,"Male/Man","Asian American",1,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Public Policy",NA,7,"Male/Man","White",3,2,"Prior Preparation",NA
2015-01-15,7,6,"Found it on the D-Lab website",7,NA,NA,7,"Male/Man","White",1,1,NA,NA
2015-01-15,6,6,"Found it on the D-Lab website",7,"Public Policy","Interested in how the D-lab can support R skill question during the semester",5,"Male/Man","White",1,1,NA,NA
2015-01-15,6,5,"Found it on the D-Lab website",6,"Public Policy",NA,5,"Male/Man","White",1,1,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",7,"Psychology","It is extremely helpful. I love this workshop series, although there are only two. I wish there will be more in the series such as causal inference. 
I work with quantitative data in psychology. ",7,"Female/Woman","International",1,1,NA,NA
2015-01-15,6,7,"Heard about it from a friend/colleague",6,"Integrative Biology","Great instructor who goes through step by step process with you in Rstudio which makes it easy to follow.  She doesn't work by powerpoint only but utilizes real examples so that students can follow along and go through any problems that s/he might have.  Overall a very great experience with Clara.",6,"Female/Woman","Asian American",4,3,"Learning materials",NA
2015-01-15,7,7,"Found it on the D-Lab website",7,NA,"Clara is patient, clear, and funny. A valuable instructor.",7,"Female/Woman","White",5,2,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Biostatistics Grad Grp","I'd like to see some intensive data manipulation class, focusing on plyr, dplyr.",6,"Male/Man","Asian American",1,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,NA,"Clara is definitely one of the best instructors in D-Lab. She has made R so clear. Besides, the exercises during the class help to ease the fear to a new programming language. Thank you, D-Lab for arranging such useful training. ",7,"Female/Woman","International",1,1,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,"Public Policy","I'd love a class on presenting data/analysis in a visual way, with Stata, GIS, and other programs. It would also be nice to have a class on Excel, as well as Stata.",7,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,NA,6,"Psychology","I would love love love a workshop dealing with issues of multiple comparisons and false discovery rates",6,"Female/Woman","White",2,1,"Instructors",NA
2015-01-15,5,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","Decline to state",1,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",6,"App Sci & Tech Grad Grp","good lecture well organized",7,"Female/Woman","International",2,2,"Learning materials",NA
2015-01-15,5,4,"Email from the D-Lab mailing list",7,"Information",NA,4,"Male/Man","Decline to state",1,1,NA,NA
2015-01-15,4,6,"Email from another mailing list",7,"Sociology",NA,5,"Male/Man","White",1,1,NA,NA
2015-01-15,6,6,"Found it on the D-Lab website",7,"Public Policy",NA,6,"Male/Man","White",1,1,NA,NA
2015-01-15,2,6,"Heard about it from a friend/colleague",5,"Psychology",NA,5,"Female/Woman","White",2,1,"Instructors",NA
2015-01-15,7,7,"Heard about it from a friend/colleague",6,"Psychology",NA,6,"Female/Woman","White",2,1,"Instructors",NA
2015-01-15,4,6,"Email from the D-Lab mailing list",7,"Integrative Biology",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,"Heard about it from a friend/colleague",6,"Information",NA,6,"Male/Man","African American/Black",2,1,NA,NA
2015-01-15,5,6,"Email from another mailing list",6,"Neuroscience",NA,6,"Male/Man","Decline to state",2,1,NA,NA
2015-01-15,6,6,"Found it on the D-Lab website",6,NA,"Perhaps choose a dataset that is not about rape and murder. Talking about it all morning is a bit jarring.",6,"Male/Man","White",1,1,NA,NA
2015-01-15,5,5,"Email from the D-Lab mailing list",6,"Psychology","Please start and end workshops on time!",5,"Male/Man","White",2,2,"cost of materials",NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Public Policy",NA,6,"Male/Man","White",1,1,NA,NA
2015-01-15,7,6,"Don't remember",7,"Public Health",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,"Sociology","This was the best experience I've had in several D-Lab trainings. Great instructor, great organization.",7,"Male/Man","White",3,3,"Instructors",NA
2015-01-15,6,7,"Heard about it from a friend/colleague",7,"Integrative Biology",NA,7,"Female/Woman","White",4,1,"Learning materials",NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Public Policy",NA,7,"Female/Woman","African American/Black",1,1,NA,NA
2015-01-15,5,7,"Email from the D-Lab mailing list",6,"Sociology",NA,5,"Female/Woman","Asian American",2,1,NA,NA
2015-01-15,5,4,"Found it on the D-Lab website",7,NA,"I am glad there will be a key. I could not at all keep up and I've used some R and still could not even type fast enough to understand the last half.",7,"Female/Woman","Decline to state",1,1,NA,NA
2015-01-15,5,6,"Found it on the D-Lab website",7,"Public Policy",NA,5,"Male/Man","White",1,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,NA,"Enjoyed it. Thank you!",7,"Male/Man","White",3,1,"Instructors",NA
2015-01-15,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Female/Woman","Latino/Chicano, Caribbean",3,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Integrative Biology",NA,7,"Female/Woman","White",2,1,NA,NA
2015-01-15,6,6,"Heard about it from a friend/colleague",7,"Integrative Biology",NA,6,"Female/Woman","Asian American",3,1,NA,NA
2015-01-15,5,7,"Don't remember",7,"Public Health","Thanks!",7,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",7,NA,"Thank you for this incredible resource.",7,"Female/Woman","Latino/Chicano",2,1,NA,NA
2015-01-15,7,7,"Heard about it from a friend/colleague",7,"Biostatistics Grad Grp",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-15,5,6,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","Latino/Chicano",3,1,NA,NA
2015-01-15,5,7,"Email from another mailing list",7,"Political Science",NA,5,"Male/Man","White",1,1,NA,NA
2015-01-15,4,7,"Email from the D-Lab mailing list",7,"Political Science",NA,7,"Male/Man","African American/Black, White",2,1,NA,NA
2015-01-15,6,6,"Email from the D-Lab mailing list",7,"Political Science",NA,6,"Male/Man","International",1,1,NA,NA
2015-01-15,6,7,"Heard about it from a friend/colleague",5,NA,NA,5,"Female/Woman","Decline to state",NA,NA,NA,NA
2015-01-15,5,6,"Heard about it from a friend/colleague",7,"Energy & Resources Group","Didn't get to cover everything on agenda maybe should be in larger room to accommodate everyone and have fewer distractions.",7,"Female/Woman","White",4,1,NA,NA
2015-01-15,4,6,"Found it on the D-Lab website",6,"Psychology","Training would have been more useful if it moved faster. Of course I understand some people were beginners. Unfortunately I knew how to navigate in Unix and would have benefited from more time learning pipes, scripts, etc.",4,"Female/Woman","White",1,1,NA,NA
2015-01-15,6,7,"Heard about it from a friend/colleague",7,"Public Policy",NA,6,"Male/Man","Asian American",3,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Public Policy",NA,7,"Female/Woman","African American/Black",1,1,NA,NA
2015-01-15,4,7,"Email from the D-Lab mailing list",7,"Political Science",NA,6,"Female/Woman","Native American/Alaskan Native",4,1,"Learning materials",NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,"Public Health","Great Service you provide",7,"Female/Woman","White",3,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,"Sociology","I just need lots of support in R, have been able to find it for the most part.",5,"Male/Man","White",3,3,"Instructors",NA
2015-01-15,5,6,"Heard about it from a friend/colleague",6,"Political Science","I would like to learn GIS, but starting very basic",5,"Male/Man","White",4,3,"Learning materials",NA
2015-01-15,6,6,"Found it on the D-Lab website",7,"Psychology","D-lab has been great! Despite the technical problems, there are quite a few helpers! But large class always are hard to keep on time!",5,"Female/Woman","International",1,4,"My computer has lots of problems installing the software",NA
2015-01-15,6,7,"Email from the D-Lab mailing list",7,"History",NA,7,NA,"Decline to state",NA,NA,NA,NA
2015-01-15,3,6,"Found it on the D-Lab website",6,"Public Health","Maybe doing training in a computer lab w/ BCE installed would save 45 minutes",3,"Male/Man","White",1,1,NA,NA
2015-01-15,5,6,"Heard about it from a friend/colleague",7,"Psychology",NA,5,"Male/Man","Latino/Chicano",4,1,NA,NA
2015-01-15,7,7,"Email from the D-Lab mailing list",7,"Public Policy",NA,7,"Male/Man","White",1,1,NA,NA
2015-01-15,5,6,NA,6,NA,"Class seems structured as a coding intro more than python intro, perhaps split the two up",5,"Male/Man","Decline to state",4,2,NA,NA
2015-01-15,6,7,"Found it on the D-Lab website",6,"Psychology",NA,6,"Male/Man","Asian American",1,1,NA,NA
2015-01-15,7,7,"Found it on the D-Lab website",7,"Psychology","Great instructor!!! ",7,"Female/Woman","White",5,2,NA,NA
2015-01-15,2,2,"Found it on the D-Lab website",NA,NA,"As you know, there were problems with the BCE. It took nearly half the class to resolve those. That was especially problematic since all participants were required to download and install it in advance as a way of avoiding precisely those kinds of problems. 

This is clearly not the instructor's fault. She did what she could given the circumstances. 

It would have been helpful to get an overview of the agenda for the entire workshop at the beginning of class. For example, it would have been good to know that each session would be taught be a different instructor with a different approach and that there wasn't a sequential curriculum but disparate topics. 

There also seemed to be the assumption that all of the participants attended the FUNdamentals session on Monday even though it was not required and there was no indication in the Python Intensive announcement that it was even related. 

The second session, on 1/14, was great. ",2,NA,"White",NA,NA,NA,NA
2015-01-14,3,3,"Email from the D-Lab mailing list",5,NA,"The first day of the training did not cover basic taxonomy of Python (data structures & objects, types, functions & modules, etc.) Instead it jumped into a very applied example, without explaining any of the underlying code. This was not very helpful, and as a result I've decided not to attend further lectures. ",4,"Female/Woman","Asian American, White",3,2,NA,NA
2015-01-14,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","White",1,1,NA,NA
2015-01-14,7,7,"Heard about it from a friend/colleague",7,NA,"This was a great introduction to R. Clara was clear and patient. I will be back!",6,"Male/Man","White",2,1,NA,NA
2015-01-13,3,6,"Email from another mailing list",6,"Neuroscience",NA,5,"Male/Man","White",1,1,NA,NA
2015-01-13,5,7,"Email from another mailing list",7,"Slavic Languages & Lit",NA,7,"Female/Woman","White",1,1,NA,NA
2015-01-13,7,7,"Heard about it from a friend/colleague",7,"Integrative Biology",NA,7,"Female/Woman","White",4,1,"Learning materials",NA
2015-01-13,6,7,"Email from the D-Lab mailing list",7,NA,NA,5,"Male/Man","White",1,1,NA,NA
2014-12-17,6,7,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","International",1,1,NA,NA
2014-12-17,6,5,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","Latino/Chicano",4,1,NA,NA
2014-12-17,6,7,"Found it on the D-Lab website",6,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2014-12-16,7,7,"Found it on the D-Lab website",7,"Public Health",NA,7,NA,"N/A",NA,NA,NA,NA
2014-12-16,5,6,"Found it on the D-Lab website",6,NA,NA,6,"Female/Woman","White",NA,NA,NA,NA
2014-12-16,7,6,"Heard about it from a friend/colleague",NA,"Psychology",NA,6,"Male/Man","International",1,1,NA,NA
2014-12-16,5,7,"Found it on the D-Lab website",6,NA,NA,6,"Female/Woman","White",1,1,NA,NA
2014-12-12,5,6,"Heard about it from a friend/colleague",6,"Public Health","I learned a lot of little things, little hints and shortcuts, but no big thing like analysis method.  I considered myself intermediate, but I was looking for something a little more.  I knew that the instructor knew what he was doing, though, so I enjoyed attending and learning what was offered.  Would love a more intense course sometime in the future.",6,"Female/Woman","White",1,1,NA,NA
2014-12-12,5,4,"Heard about it from a friend/colleague",6,NA,"Great class, looking forward to learning more.",5,"Male/Man","Decline to state",1,NA,NA,NA
2014-12-11,6,4,"Email from the D-Lab mailing list",6,NA,NA,5,"Male/Man","Decline to state",1,1,NA,NA
2014-12-09,7,7,"Found it on the D-Lab website",7,"Sociology",NA,7,"Female/Woman","White",4,1,NA,NA
2014-12-09,7,7,"Email from the D-Lab mailing list",7,"Sociology",NA,6,"Female/Woman","African American/Black",3,3,NA,NA
2014-12-08,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","White",5,1,NA,NA
2014-12-08,6,7,"Email from the D-Lab mailing list",6,"Integrative Biology","hands on gis training",7,"Female/Woman","White",2,1,NA,NA
2014-12-08,6,6,"Found it on the D-Lab website",6,"JSP Grad Pgm",NA,6,"Female/Woman","White",NA,NA,NA,NA
2014-12-08,7,7,"patty told me",7,"Public Health",NA,7,NA,"N/A",NA,NA,NA,NA
2014-12-05,5,5,"Email from another mailing list",6,"Public Policy",NA,5,"Male/Man","Latino/Chicano",5,4,"Learning materials",NA
